Name,52周最高,52周最低,总市值,每股净资产,市盈率,总股本,每股收益,市净率,30日均量,流通股本,股息率,市销率
sz300388,38.32,29.92,33.81亿,5.84,58.57/57.96,8822.65万,0.87,6.56,313.48万,2206.00万,-,4.22
sz300389,87.78,70.50,66.23亿,5.01,57.94/63.09,7863.00万,1.23,16.82,204.69万,1547.00万,-,7.27
sz300390,38.17,28.19,29.47亿,2.67,79.99/105.71,7798.00万,0.31,14.17,348.86万,1558.00万,-,7.67
sz300391,30.59,25.90,20.22亿,3.20,57.84/77.96,6667.00万,0.31,9.49,299.51万,1667.00万,-,7.85
sz300392,37.58,31.32,24.05亿,5.71,31.07/62.85,6400.00万,1.21,6.58,-,1600.00万,-,-
sz300393,-,-,15.76亿,3.53,-/-,9600.00万,0.55,4.65,-,1188.00万,-,-
sz300395,27.55,25.26,17.80亿,5.26,25.74/-,6460.00万,1.19,5.23,-,1620.00万,-,-
sz300396,42.54,35.45,26.09亿,7.23,27.88/-,6134.00万,1.66,5.89,-,1534.00万,-,-
sz300397,34.63,28.86,41.56亿,4.65,28.38/-,1.20亿,1.49,7.44,-,3000.00万,-,-
sh600000,12.40,8.39,1788.87亿,11.70,4.37/4.05,186.53亿,1.22,0.82,1.17亿,149.23亿,6.80%,1.61
sh600004,8.10,6.45,91.89亿,6.80,10.27/9.49,11.50亿,0.46,1.17,801.46万,11.50亿,4.62%,1.72
sh600005,2.68,1.98,228.12亿,3.58,53.40/57.82,100.94亿,0.04,0.63,3731.03万,100.94亿,0.89%,0.26
sh600006,4.99,2.68,94.80亿,3.04,188.91/73.44,20.00亿,0.06,1.56,4864.00万,20.00亿,0.16%,0.54
sh600007,13.95,8.90,111.91亿,4.93,34.41/29.56,10.07亿,0.28,2.25,271.71万,10.07亿,1.51%,5.37
sh600008,8.20,5.90,159.50亿,2.68,26.53/26.47,22.00亿,0.06,2.71,1878.83万,22.00亿,2.07%,3.46
sh600009,17.41,12.01,277.29亿,9.03,14.81/13.81,19.27亿,0.53,1.59,1471.11万,10.93亿,2.07%,5.08
sh600010,5.35,3.40,406.53亿,2.36,162.16/236.05,80.03亿,0.00,2.15,2.16亿,78.71亿,0.20%,1.23
sh600011,6.42,4.56,889.71亿,4.52,8.46/7.85,140.55亿,0.48,1.40,1960.74万,105.00亿,5.98%,0.66
sh600012,4.92,3.55,76.30亿,4.30,9.00/9.25,16.59亿,0.26,1.07,395.77万,11.66亿,4.79%,3.21
sh600015,9.12,7.30,760.46亿,10.27,4.90/4.51,89.05亿,0.97,0.83,3690.55万,64.88亿,5.04%,1.56
sh600016,10.88,5.91,2154.71亿,6.53,5.10/4.80,340.40亿,0.75,0.97,1.28亿,271.06亿,4.03%,1.84
sh600017,3.50,2.25,106.42亿,3.17,13.27/13.38,30.76亿,0.13,1.09,3910.43万,26.31亿,1.16%,2.09
sh600019,4.81,3.54,751.11亿,6.79,12.91/14.25,164.72亿,0.19,0.67,3549.92万,164.24亿,2.19%,0.39
sh600020,2.51,2.04,56.41亿,3.18,14.30/12.26,22.47亿,0.14,0.79,898.74万,22.47亿,2.22%,1.82
sh600021,6.20,4.15,102.28亿,3.65,8.66/8.24,21.40亿,0.25,1.31,1547.62万,21.40亿,4.17%,0.67
sh600022,2.05,1.50,121.00亿,1.90,76.44/-,64.36亿,-0.12,0.99,3522.95万,53.43亿,-,0.19
sh600023,9.39,4.46,647.49亿,3.14,11.25/13.10,118.37亿,0.25,1.74,4012.88万,7.91亿,3.67%,1.31
sh600026,6.07,3.80,192.02亿,6.23,-/-,34.05亿,0.01,0.91,1060.83万,21.09亿,-,1.55
sh600027,3.98,2.81,339.08亿,2.73,8.19/6.62,88.07亿,0.36,1.41,4282.79万,58.80亿,5.75%,0.50
sh600028,5.76,4.24,6575.59亿,5.03,9.79/9.50,1167.96亿,0.27,1.12,9084.11万,912.82亿,4.21%,0.24
sh600029,3.23,2.25,263.11亿,3.33,13.88/45.76,98.18亿,-0.10,0.80,4272.85万,70.23亿,1.51%,0.25
sh600030,13.89,9.97,1465.25亿,8.14,27.94/20.32,110.17亿,0.37,1.63,1.32亿,98.15亿,1.12%,7.18
sh600031,8.80,4.93,431.86亿,3.29,14.87/26.62,76.17亿,0.18,1.72,3694.70万,75.94亿,2.10%,1.24
sh600033,2.52,1.99,67.51亿,2.75,12.41/11.79,27.44亿,0.12,0.89,2130.55万,27.44亿,4.10%,2.52
sh600035,3.62,2.21,35.12亿,2.95,13.76/14.30,12.11亿,0.11,0.98,1253.49万,12.11亿,3.07%,3.32
sh600036,12.19,9.41,2701.05亿,11.34,5.22/4.83,252.20亿,1.21,0.94,6536.28万,206.29亿,5.74%,1.78
sh600037,14.07,6.90,148.45亿,5.53,39.40/36.01,10.60亿,0.18,2.53,2076.08万,10.60亿,0.74%,6.25
sh600038,35.38,23.60,204.84亿,10.15,82.85/59.33,5.89亿,0.26,3.42,645.29万,3.37亿,0.38%,1.74
sh600039,8.55,5.19,125.02亿,4.62,24.37/15.87,15.10亿,0.35,1.79,1778.08万,5.47亿,0.64%,0.42
sh600048,11.40,4.83,611.37亿,5.00,5.69/5.48,107.07亿,0.36,1.14,1.25亿,107.07亿,5.07%,0.65
sh600050,3.63,2.96,746.12亿,3.58,21.67/19.14,211.97亿,0.10,0.98,1.08亿,211.97亿,1.50%,0.25
sh600051,9.94,6.05,29.94亿,5.71,49.87/18.01,3.11亿,0.36,1.69,746.21万,3.02亿,1.71%,0.79
sh600052,6.55,3.03,49.69亿,1.92,89.10/-,8.72亿,-0.14,2.97,1384.98万,8.72亿,0.70%,3.12
sh600053,9.39,5.96,40.06亿,1.89,156.66/106.30,4.34亿,0.04,4.89,267.16万,4.34亿,0.22%,6.80
sh600054,15.25,10.02,68.58亿,4.51,47.69/37.30,4.71亿,0.24,3.23,259.59万,1.18亿,0.28%,5.01
sh600056,24.67,9.73,134.06亿,4.46,27.65/26.51,10.13亿,0.29,2.97,1639.98万,8.84亿,2.13%,0.84
sh600057,8.36,4.38,71.28亿,2.29,29.52/15.98,8.60亿,0.19,3.63,1342.56万,4.30亿,-,0.17
sh600058,16.41,10.18,129.59亿,7.89,46.32/112.98,10.72亿,0.02,1.53,1152.55万,10.72亿,0.88%,0.06
sh600059,13.11,7.30,71.47亿,4.43,49.66/68.40,8.09亿,0.10,1.99,1478.13万,8.09亿,1.14%,5.60
sh600060,13.15,9.41,135.95亿,7.67,8.59/9.81,13.08亿,0.47,1.36,2210.65万,13.08亿,3.51%,0.48
sh600062,22.70,16.26,103.76亿,9.54,11.92/12.28,5.72亿,0.55,1.90,591.97万,5.72亿,1.87%,2.02
sh600063,3.33,2.01,49.13亿,1.63,242.04/34.51,14.98亿,0.04,2.02,3443.34万,14.98亿,0.16%,1.16
sh600064,13.04,9.45,63.39亿,9.68,14.73/13.91,5.16亿,0.51,1.27,497.53万,5.16亿,2.11%,1.96
sh600066,20.17,14.60,239.72亿,6.95,13.15/12.70,12.70亿,0.55,2.72,1252.82万,12.45亿,2.58%,1.13
sh600067,8.25,4.72,74.05亿,4.25,5.80/14.69,11.91亿,0.31,1.46,1940.75万,11.91亿,3.38%,1.00
sh600069,5.32,3.33,39.95亿,1.73,-/-,8.25亿,-0.18,2.80,1535.75万,8.25亿,-,1.19
sh600070,9.72,5.37,26.64亿,3.06,21.75/25.48,2.74亿,0.03,3.18,804.60万,2.74亿,3.13%,2.56
sh600071,18.40,5.56,40.18亿,2.42,-/-,2.37亿,-0.07,6.98,1591.48万,2.37亿,-,4.57
sh600072,15.91,5.93,58.27亿,2.27,-/-,4.78亿,-0.11,5.37,611.42万,4.78亿,-,6.16
sh600073,12.40,7.01,71.58亿,2.45,46.09/43.71,8.23亿,0.10,3.55,1647.52万,7.76亿,0.68%,0.67
sh600074,6.76,3.37,59.85亿,0.70,25.15/17.48,8.96亿,0.03,9.59,2459.34万,8.96亿,-,5.53
sh600075,7.63,4.74,27.50亿,3.51,-/-,4.39亿,0.07,1.79,426.85万,4.39亿,-,0.67
sh600076,6.55,4.07,23.69亿,0.35,45.47/45.54,3.66亿,-0.03,18.59,882.50万,3.66亿,-,161.25
sh600077,5.35,3.44,53.68亿,2.35,14.58/15.16,10.91亿,0.02,2.09,1077.02万,4.87亿,0.69%,1.41
sh600078,6.95,5.15,45.78亿,2.66,193.80/-,6.63亿,0.03,2.60,1649.91万,6.63亿,0.22%,1.82
sh600079,33.65,22.89,147.11亿,8.64,35.21/33.47,5.29亿,0.43,3.22,684.58万,4.77亿,0.43%,2.27
sh600080,13.77,7.80,41.43亿,3.33,90.86/89.34,3.05亿,0.06,4.08,711.00万,3.05亿,0.23%,7.60
sh600081,16.19,6.81,44.75亿,2.86,26.15/28.41,3.14亿,0.35,4.99,421.85万,3.14亿,1.20%,1.08
sh600082,5.99,4.13,34.05亿,2.66,84.09/125.37,6.46亿,0.02,1.98,1330.05万,6.30亿,-,4.41
sh600083,9.30,6.25,21.11亿,0.15,282.08/197.51,2.30亿,0.01,61.86,285.82万,2.26亿,-,21.46
sh600084,5.59,3.48,40.58亿,1.08,257.98/253.88,8.10亿,-0.10,4.64,1913.19万,8.10亿,-,7.60
sh600085,23.91,16.35,247.67亿,3.96,37.75/34.91,13.11亿,0.33,4.77,941.60万,13.11亿,1.05%,2.73
sh600086,22.30,16.11,75.53亿,2.73,48.06/79.11,3.52亿,0.20,7.85,464.32万,3.52亿,-,1.87
sh600088,25.50,13.73,66.48亿,3.36,98.16/126.77,3.31亿,0.08,5.97,1489.70万,3.31亿,0.30%,6.56
sh600089,13.55,8.22,326.28亿,5.78,24.56/20.77,32.40亿,0.30,1.74,5515.90万,31.66亿,1.32%,0.94
sh600094,7.95,4.62,116.69亿,1.79,45.68/88.00,15.12亿,0.06,4.30,284.90万,1.99亿,-,4.42
sh600095,6.24,4.37,22.22亿,1.92,67.02/38.65,3.61亿,0.00,3.21,999.84万,3.61亿,0.45%,3.03
sh600096,10.95,6.74,104.21亿,6.34,17.58/65.83,11.29亿,-0.85,1.46,1480.02万,5.21亿,1.06%,0.20
sh600098,5.83,4.69,143.40亿,4.97,13.95/12.50,27.26亿,0.24,1.06,1027.97万,24.37亿,2.86%,0.80
sh600099,9.10,4.80,19.61亿,2.19,4879.69/1249.33,2.19亿,0.01,4.09,334.76万,2.19亿,0.56%,5.66
sh600100,11.63,7.65,226.16亿,4.78,33.41/77.65,21.98亿,0.02,2.15,4144.73万,20.18亿,0.96%,1.00
sh600101,9.69,7.33,28.14亿,5.52,17.08/43.97,3.24亿,0.17,1.57,632.13万,3.24亿,0.64%,2.39
sh600103,3.04,2.14,30.79亿,1.18,178.60/27.44,10.62亿,0.04,2.47,1886.20万,10.62亿,-,1.75
sh600104,18.70,12.22,2024.29亿,12.51,8.16/7.52,110.26亿,1.23,1.47,2625.82万,92.42亿,6.44%,0.34
sh600105,9.05,5.92,33.83亿,4.17,18.86/12.31,3.81亿,0.29,2.13,1229.54万,3.81亿,2.25%,2.46
sh600106,4.49,3.35,39.58亿,2.56,14.42/13.12,9.08亿,0.16,1.70,3253.05万,9.08亿,2.06%,11.72
sh600107,7.71,5.29,25.16亿,1.48,215.61/-,3.60亿,0.00,4.73,920.46万,3.60亿,-,4.80
sh600108,11.30,5.32,144.27亿,2.26,37.92/39.65,19.47亿,0.06,3.28,7046.24万,19.47亿,0.28%,6.07
sh600109,28.01,11.69,289.35亿,5.78,91.30/55.53,12.94亿,0.29,3.87,4189.33万,12.94亿,0.36%,15.54
sh600110,6.79,4.64,72.12亿,1.73,1304.85/1397.00,11.50亿,0.00,3.61,2214.15万,11.50亿,-,3.56
sh600111,31.88,18.63,554.41亿,3.14,35.22/69.17,24.22亿,0.11,7.28,4655.40万,14.79亿,0.88%,9.16
sh600114,17.82,9.28,49.94亿,3.56,68.02/52.04,3.77亿,0.18,3.72,508.65万,1.66亿,1.14%,4.25
sh600115,3.53,2.24,365.02亿,1.94,15.36/22.44,126.74亿,0.00,1.49,3138.48万,77.82亿,-,0.41
sh600116,11.46,9.05,29.86亿,4.44,28.65/21.87,2.68亿,0.25,2.51,649.74万,2.68亿,1.08%,2.13
sh600117,5.21,2.97,38.62亿,3.63,-/-,7.41亿,-0.17,1.43,1470.68万,7.41亿,0.27%,0.53
sh600118,23.76,14.03,273.75亿,3.47,89.52/85.89,11.82亿,0.13,6.67,3357.72万,11.82亿,0.34%,5.59
sh600119,24.78,9.90,54.10亿,2.43,149.93/139.76,3.07亿,0.07,7.23,3094.07万,3.07亿,0.41%,3.66
sh600120,14.76,10.04,63.64亿,7.42,10.46/10.07,5.05亿,0.58,1.70,915.84万,5.05亿,2.85%,0.61
sh600121,6.52,3.91,50.56亿,3.84,116.84/-,10.15亿,-0.05,1.30,2071.77万,6.29亿,2.59%,0.31
sh600122,5.85,3.58,65.41亿,4.97,23.59/23.74,11.42亿,0.08,1.15,1676.38万,11.33亿,0.53%,0.40
sh600123,14.74,7.32,96.30亿,8.54,5.17/32.77,11.42亿,-0.01,0.99,2137.87万,11.42亿,3.07%,1.66
sh600125,6.77,4.70,78.33亿,3.46,18.59/22.02,13.06亿,0.13,1.73,2583.20万,13.06亿,1.85%,1.94
sh600126,4.95,3.13,40.69亿,3.94,197.03/40.25,8.39亿,0.01,1.23,974.30万,8.39亿,0.22%,0.23
sh600127,5.45,4.20,33.82亿,1.40,307.22/-,6.42亿,0.01,3.76,1635.48万,5.44亿,-,2.13
sh600128,10.98,7.37,26.11亿,5.75,37.96/36.22,2.47亿,0.10,1.84,699.65万,2.47亿,0.84%,0.69
sh600129,13.77,7.54,58.61亿,2.98,466.67/386.99,4.27亿,0.06,4.60,1143.18万,4.27亿,-,0.84
sh600130,6.29,3.08,42.70亿,1.11,62.83/59.23,7.68亿,0.04,5.00,3100.66万,7.68亿,-,2.84
sh600131,5.15,3.55,25.66亿,1.43,-/-,5.04亿,0.14,3.56,669.77万,3.97亿,0.99%,3.59
sh600132,19.27,13.80,76.85亿,3.20,48.42/48.91,4.84亿,0.23,4.96,416.15万,4.84亿,1.27%,2.34
sh600133,6.99,4.53,41.54亿,1.99,-/16.92,6.34亿,0.09,3.30,1753.06万,4.27亿,-,0.67
sh600135,13.53,7.04,45.14亿,2.88,187.04/181.42,3.42亿,0.06,4.58,1457.58万,3.42亿,0.17%,4.67
sh600136,17.65,8.99,17.60亿,1.27,1490.58/-,1.04亿,-0.01,13.27,224.71万,1.04亿,-,21.36
sh600137,20.50,9.73,19.92亿,4.78,243.73/298.96,9721.76万,0.06,4.29,186.29万,9721.76万,-,4.45
sh600138,24.41,16.33,117.12亿,9.09,36.53/30.18,4.83亿,0.45,2.67,798.15万,4.15亿,0.62%,1.15
sh600139,18.30,6.77,120.27亿,1.95,-/-,6.62亿,0.01,9.32,766.69万,6.30亿,2.23%,33.31
sh600141,13.60,9.20,63.10亿,6.34,103.86/413.15,5.31亿,0.08,1.87,800.63万,4.07亿,0.84%,0.58
sh600143,6.79,4.27,136.45亿,3.05,18.07/20.91,25.60亿,0.12,1.75,3573.36万,25.60亿,1.90%,0.89
sh600145,5.21,2.99,17.90亿,0.28,-/-,3.78亿,0.00,16.86,783.27万,3.78亿,-,40.93
sh600148,16.00,7.48,21.57亿,2.47,73.20/56.96,1.42亿,0.13,6.16,437.13万,1.42亿,0.42%,3.10
sh600149,14.15,4.55,48.74亿,0.70,-/-,3.80亿,0.00,18.21,2300.73万,3.30亿,-,121.88
sh600150,29.98,16.50,401.86亿,12.67,1016.46/388.34,13.78亿,0.09,2.30,1751.89万,13.78亿,0.03%,1.63
sh600151,11.18,6.60,124.02亿,3.01,85.97/1610.52,12.50亿,0.03,3.29,3741.26万,12.05亿,0.35%,3.11
sh600152,10.24,4.00,27.59亿,2.48,96.08/-,2.93亿,-0.22,3.79,1698.16万,2.93亿,0.31%,1.43
sh600153,7.80,5.25,175.78亿,5.70,6.53/6.67,28.35亿,0.41,1.09,2925.96万,28.35亿,3.20%,0.17
sh600155,10.19,3.17,34.69亿,0.11,5.00/4.87,4.13亿,-0.08,75.63,1917.35万,4.13亿,-,14.80
sh600156,6.48,3.75,25.45亿,1.73,35.95/29.21,4.02亿,-0.03,3.66,1474.59万,4.02亿,-,2.38
sh600157,7.39,2.25,183.12亿,2.84,38.43/35.24,35.35亿,0.10,1.83,3.99亿,30.13亿,1.89%,1.98
sh600158,14.30,6.19,116.18亿,1.74,85.23/73.93,8.44亿,0.07,7.93,6763.44万,6.57亿,0.35%,12.02
sh600159,4.28,2.55,29.13亿,2.40,12.71/13.24,8.30亿,-0.01,1.46,1471.87万,8.30亿,-,3.84
sh600160,7.10,4.55,103.40亿,3.96,40.78/51.14,18.11亿,0.04,1.44,2055.10万,17.91亿,3.60%,1.06
sh600161,25.50,16.59,115.72亿,4.18,31.11/30.68,5.15亿,0.44,5.37,590.69万,5.15亿,-,5.79
sh600162,7.96,4.41,40.69亿,2.20,21.15/20.52,7.68亿,0.18,2.41,1198.54万,7.68亿,1.51%,1.47
sh600165,8.88,5.90,22.68亿,3.85,204.83/104.37,2.74亿,0.06,2.15,737.37万,1.94亿,-,1.50
sh600166,6.13,4.78,157.90亿,5.44,20.69/24.53,28.10亿,0.10,1.03,3186.28万,25.38亿,1.72%,0.46
sh600167,12.94,9.93,27.11亿,4.66,19.55/15.82,2.11亿,0.55,2.76,246.82万,2.11亿,1.57%,4.22
sh600168,9.61,6.72,67.48亿,5.66,24.83/15.38,7.10亿,0.28,1.68,619.10万,4.41亿,0.57%,6.07
sh600169,4.08,2.57,98.90亿,2.24,387.76/116.98,24.24亿,0.00,1.83,5419.33万,24.24亿,0.27%,0.94
sh600170,7.98,4.15,173.54亿,3.67,10.72/10.26,36.08亿,0.24,1.31,1937.56万,11.00亿,4.12%,0.16
sh600171,11.58,6.10,70.41亿,2.62,174.32/201.91,6.74亿,0.02,3.99,1428.06万,6.74亿,0.20%,12.20
sh600172,7.66,5.92,40.43亿,4.31,19.29/17.99,5.33亿,0.21,1.76,1489.19万,4.97亿,0.67%,2.53
sh600173,5.00,2.57,34.66亿,2.08,53.00/50.11,7.25亿,0.08,2.30,1049.42万,7.25亿,0.62%,3.13
sh600175,7.02,4.62,166.84亿,0.92,193.58/110.93,24.57亿,0.07,7.40,2802.28万,14.40亿,0.20%,3.08
sh600176,10.19,6.98,87.52亿,4.27,27.43/23.72,8.73亿,0.15,2.35,1086.17万,8.73亿,1.19%,1.60
sh600177,10.13,6.43,172.79亿,6.29,12.71/7.75,22.27亿,0.82,1.23,1960.25万,22.27亿,6.38%,1.18
sh600178,6.09,3.60,26.89亿,3.63,-/-,4.62亿,-0.03,1.61,444.77万,4.62亿,-,3.46
sh600179,6.65,4.41,23.40亿,0.30,221.52/-,3.90亿,-0.50,19.77,792.43万,3.90亿,-,1.62
sh600180,15.38,8.10,108.73亿,2.20,23.08/21.44,8.78亿,0.15,5.64,723.64万,2.58亿,-,1.43
sh600182,20.29,11.70,61.81亿,3.01,21.87/23.19,3.40亿,0.30,6.05,505.98万,1.70亿,1.53%,1.45
sh600183,7.56,4.56,100.47亿,2.91,18.01/15.67,14.23亿,0.20,2.43,1671.30万,14.23亿,5.56%,1.43
sh600184,33.68,16.63,66.44亿,4.49,-/-,2.09亿,0.07,7.07,350.70万,1.18亿,-,3.23
sh600185,11.38,6.12,61.63亿,5.02,17.47/20.62,5.78亿,0.23,2.12,646.17万,5.78亿,1.84%,3.03
sh600186,3.26,2.20,32.71亿,0.49,-/-,10.62亿,-0.06,6.27,2231.81万,10.62亿,-,1.68
sh600187,12.24,4.28,95.78亿,1.76,67.09/57.88,14.56亿,0.04,3.73,4842.44万,14.56亿,-,13.82
sh600188,11.56,5.91,425.93亿,8.37,33.51/9.46,49.18亿,0.17,1.03,1638.43万,29.60亿,0.23%,0.66
sh600189,9.15,6.68,26.52亿,4.20,64.43/80.97,3.11亿,0.01,2.03,1168.18万,3.11亿,1.19%,1.91
sh600190,5.21,3.60,98.11亿,2.86,63.42/47.43,20.02亿,0.07,1.72,1517.87万,13.39亿,0.50%,4.30
sh600191,6.90,5.05,33.31亿,3.45,484.82/376.86,4.85亿,0.06,1.99,552.94万,4.85亿,0.07%,11.95
sh600192,11.19,6.37,48.55亿,4.15,68.28/56.90,4.42亿,0.13,2.65,1553.86万,4.42亿,0.15%,2.36
sh600193,10.54,4.93,33.22亿,1.63,39.84/-,4.25亿,-0.05,4.80,1749.65万,4.25亿,0.50%,32.33
sh600195,16.18,12.00,64.64亿,6.28,27.42/30.72,4.30亿,0.35,2.39,395.72万,3.90亿,1.09%,1.76
sh600196,24.41,11.38,451.69亿,6.68,22.28/22.86,23.12亿,0.44,2.93,2770.37万,19.04亿,1.39%,4.08
sh600197,12.60,8.78,46.17亿,3.45,16.93/17.89,4.41亿,0.33,3.04,646.80万,4.41亿,2.22%,3.04
sh600198,21.37,10.76,157.10亿,4.22,100.96/109.25,8.82亿,-0.12,4.22,1311.70万,4.51亿,-,1.74
sh600200,15.08,9.68,74.03亿,1.55,146.49/147.75,6.24亿,0.03,7.66,1520.11万,5.22亿,0.21%,2.03
sh600201,34.28,21.60,91.67亿,5.21,36.54/29.76,2.86亿,0.76,6.15,277.59万,2.81亿,0.88%,10.44
sh600202,7.18,4.44,26.57亿,2.17,-/-,3.83亿,-0.01,3.20,1505.81万,3.83亿,0.24%,3.31
sh600203,11.30,6.15,29.54亿,2.37,38.72/92.91,2.84亿,0.02,4.39,795.06万,2.41亿,-,1.22
sh600206,24.85,10.00,111.05亿,3.15,5759.10/-,8.39亿,-0.04,4.20,866.19万,4.35亿,-,34.60
sh600207,5.78,4.02,33.81亿,1.45,339.71/62.98,6.90亿,-0.06,3.37,442.65万,4.40亿,-,1.75
sh600208,4.24,2.83,237.84亿,2.09,10.30/23.06,62.59亿,0.04,1.82,3705.28万,62.58亿,1.63%,2.67
sh600209,13.10,7.67,41.49亿,1.51,-/-,4.39亿,0.01,6.26,1454.08万,3.75亿,0.04%,19.60
sh600210,4.95,2.90,64.94亿,2.68,28.49/29.72,14.37亿,0.11,1.69,2981.96万,14.37亿,2.19%,0.74
sh600213,10.65,5.49,22.00亿,0.61,419.55/-,2.20亿,-0.25,16.29,270.86万,2.20亿,-,1.76
sh600215,4.90,3.65,21.86亿,5.07,268.88/-,4.65亿,-0.10,0.93,824.02万,4.65亿,0.11%,4.24
sh600216,22.79,8.60,98.01亿,6.94,21.68/32.00,9.36亿,0.23,1.51,1549.99万,9.36亿,1.43%,2.02
sh600217,8.68,4.02,54.45亿,-0.13,-/-,6.61亿,-0.19,79.08,1728.54万,6.61亿,-,6.91
sh600218,12.64,7.90,34.89亿,3.88,100.97/77.39,2.83亿,0.12,3.17,959.03万,2.83亿,0.41%,1.14
sh600219,6.92,4.60,128.04亿,8.98,16.13/15.93,19.34亿,0.17,0.74,3703.44万,19.34亿,2.22%,0.93
sh600220,3.84,2.29,62.06亿,0.92,58.05/58.54,17.83亿,0.02,3.78,3257.22万,17.83亿,-,2.71
sh600221,2.31,1.62,239.99亿,2.11,11.40/12.35,121.82亿,0.04,0.93,9267.55万,118.12亿,5.03%,0.75
sh600222,8.20,5.33,38.64亿,2.11,107.15/108.13,4.97亿,0.03,3.69,992.09万,4.97亿,0.32%,2.91
sh600223,4.99,3.19,41.14亿,1.86,15.58/15.04,10.01亿,0.05,2.21,1466.87万,10.01亿,-,0.71
sh600225,9.17,4.29,45.60亿,1.15,-/-,6.26亿,-0.34,6.35,1322.08万,6.18亿,-,1.61
sh600226,8.66,5.43,34.35亿,3.44,123.89/62.99,4.06亿,0.12,2.47,999.23万,4.06亿,0.35%,2.30
sh600228,31.66,7.54,26.04亿,-0.56,-/-,2.41亿,-0.09,-,766.78万,2.41亿,-,3.80
sh600230,14.55,9.64,31.80亿,6.40,25.91/-,2.94亿,-0.15,1.69,606.31万,2.94亿,0.47%,0.93
sh600231,3.75,2.58,27.50亿,4.42,35.99/-,8.04亿,-0.34,0.77,1445.92万,8.04亿,0.89%,0.17
sh600232,6.08,4.13,22.14亿,3.18,191.94/234.90,3.65亿,0.03,1.91,735.82万,3.65亿,1.36%,1.72
sh600233,13.50,8.13,22.09亿,6.18,40.80/41.16,1.65亿,0.14,2.17,348.84万,1.65亿,1.13%,2.68
sh600235,7.63,4.68,25.12亿,3.94,145.70/-,3.51亿,-0.06,1.82,861.00万,3.51亿,-,2.01
sh600236,3.61,2.69,81.41亿,1.55,36.13/34.43,22.80亿,0.09,2.30,1077.60万,11.28亿,1.42%,1.60
sh600237,7.49,5.01,39.84亿,2.62,313.19/-,5.64亿,-0.04,2.69,2276.85万,5.64亿,0.14%,6.30
sh600238,9.12,5.84,32.05亿,1.98,23.66/32.48,4.48亿,0.09,3.62,705.80万,4.42亿,1.42%,4.70
sh600239,6.49,4.16,43.39亿,4.60,13.57/9.14,8.23亿,0.11,1.15,2691.08万,8.23亿,2.29%,1.56
sh600240,6.59,3.49,91.72亿,2.51,18.33/18.79,14.24亿,0.10,2.57,2605.14万,14.24亿,-,3.26
sh600242,7.50,4.82,19.71亿,0.79,-/-,2.73亿,-0.19,9.14,1065.12万,2.67亿,-,5.09
sh600243,9.29,5.60,21.74亿,3.04,142.17/299.62,2.37亿,-0.09,3.02,665.70万,2.37亿,-,2.03
sh600247,5.87,3.52,19.75亿,1.09,-/-,3.36亿,-0.05,5.41,606.87万,3.36亿,-,86.51
sh600248,9.00,7.00,39.79亿,2.71,21.39/19.19,4.74亿,0.25,3.10,409.33万,4.20亿,1.20%,0.77
sh600249,6.46,4.59,28.13亿,3.75,278.33/-,4.50亿,-0.15,1.67,709.32万,4.50亿,0.80%,2.43
sh600250,8.40,5.03,21.39亿,1.16,18.03/16.93,2.59亿,-0.24,7.12,427.45万,2.59亿,-,0.49
sh600251,18.14,14.10,68.24亿,4.78,22.96/22.62,3.92亿,0.45,3.64,771.14万,3.62亿,1.44%,4.83
sh600252,15.41,11.02,145.09亿,3.45,19.54/16.90,10.92亿,0.45,3.86,1605.86万,10.92亿,1.53%,3.36
sh600255,14.82,5.66,91.26亿,3.19,-/-,6.26亿,0.04,4.58,1953.80万,4.50亿,-,1.69
sh600256,12.40,6.62,468.88亿,2.02,62.43/32.98,52.21亿,0.24,4.44,1.23亿,30.46亿,0.55%,8.62
sh600257,9.36,6.26,31.56亿,1.83,20.46/-,4.27亿,0.03,4.05,1106.99万,4.27亿,0.14%,4.97
sh600259,51.00,33.00,112.70亿,1.85,-/-,2.49亿,0.03,24.48,790.29万,2.49亿,-,5.41
sh600261,19.85,8.94,103.58亿,2.62,49.28/38.83,9.68亿,0.14,4.08,2015.29万,9.68亿,1.39%,3.24
sh600262,20.33,12.30,32.69亿,6.50,27.63/38.48,1.70亿,0.24,2.96,826.50万,1.70亿,1.31%,2.01
sh600265,11.35,6.71,14.51亿,0.17,102.13/93.52,1.30亿,-0.26,66.95,101.59万,1.30亿,-,5.52
sh600266,11.29,6.80,153.41亿,5.31,11.94/15.65,15.67亿,0.17,1.84,1577.35万,10.67亿,4.44%,1.92
sh600267,19.62,13.53,136.62亿,5.91,45.26/43.93,8.40亿,0.20,2.75,1154.40万,8.40亿,0.67%,1.51
sh600268,7.57,4.68,45.93亿,3.38,896.31/-,6.35亿,-0.23,2.14,2403.76万,6.35亿,1.23%,0.89
sh600269,3.23,2.68,72.86亿,5.00,11.15/11.45,23.35亿,0.19,0.62,1452.34万,23.35亿,2.72%,1.88
sh600270,14.80,7.71,116.72亿,6.47,17.14/19.82,9.05亿,0.22,1.99,1406.30万,3.31亿,2.28%,3.00
sh600271,25.26,16.19,221.71亿,6.70,20.29/19.56,9.23亿,0.68,3.58,1770.10万,9.23亿,2.49%,1.24
sh600272,13.58,8.80,31.49亿,1.68,123.76/57.47,2.43亿,0.18,7.70,318.48万,1.60亿,0.27%,3.59
